ID;Index;EnglishName;ChineseName;ItemType;Notes
Item_ZombieEye;1131;ZombieEye;僵尸之眼;Quest;
Item_BatWings;1132;BatWings;蝙蝠翅膀;Quest;
Item_CaveReport;1133;CaveReport;洞穴报告;Quest;
Item_SkeletonHead;1134;SkeletonHead;骷髅头;Quest;
Item_RareCopperOre;1135;RareCopperOre;稀有铜矿石;Quest;
Item_OldNecklace;1136;OldNecklace;破旧项链;Quest;
Item_BugBlood;1137;BugBlood;虫血;Quest;
Item_BluJadePendant;1138;BluJadePendant;蓝玉坠饰;Quest;
Item_Antidote;1139;Antidote;解毒剂;Quest;
Item_GatheringGlove;1140;GatheringGlove;采集手套;Quest;
Item_GatheringTool;1141;GatheringTool;采集工具;Quest;
Item_GreenHerb;1142;GreenHerb;绿色草药;Quest;
Item_MobBlood;1143;MobBlood;魔物之血;Quest;
Item_RedDagger;1144;RedDagger;红匕首;Quest;
Item_OldRobe;1145;OldRobe;破旧长袍;Quest;
Item_StolenGold;1146;StolenGold;失窃黄金;Quest;
Item_HiddenScroll;1147;HiddenScroll;隐藏卷轴;Quest;
Item_HeartOfDead;1148;HeartOfDead;亡者之心;Quest;
Item_TraineeSuit;1149;TraineeSuit;见习者服;Quest;
Item_ZombiesHeart;1150;ZombiesHeart;僵尸之心;Quest;
Item_AncientTree;1151;AncientTree;远古之树;Quest;
Item_WornAxe;1152;WornAxe;破旧战斧;Quest;
Item_TraineeRing;1153;TraineeRing;见习者戒指;Quest;
Item_SkysLetter;1154;SkysLetter;斯凯的信;Quest;
Item_BeefRib;1155;BeefRib;牛肋骨;Quest;
Item_WoomasHorn;1156;WoomasHorn;沃玛之角;Quest;
Item_BugSpecimen;1157;BugSpecimen;昆虫标本;Quest;
Item_CharleySword;1158;CharleySword;查理之剑;Quest;
Item_BichonTales1;1159;BichonTales(1);比奇传说（1）;Quest;
Item_BichonTales2;1160;BichonTales(2);比奇传说（2）;Quest;
Item_BichonTales3;1161;BichonTales(3);比奇传说（3）;Quest;
Item_CorpsFlower;1162;CorpsFlower;尸花;Quest;
Item_CleanSkull;1163;CleanSkull;洁净头骨;Quest;
Item_PrajnaHistory;1164;PrajnaHistory;般若史记;Quest;
Item_BatPoison;1165;BatPoison;蝙蝠毒液;Quest;
Item_Algae;1166;Algae;水藻;Quest;
Item_RelicRock;1167;RelicRock;圣物岩石;Quest;
Item_BloodPill;1168;BloodPill;血丹;Quest;
Item_SkeletonBone;1169;SkeletonBone;骷髅骨;Quest;
Item_BoarTooth;1170;BoarTooth;野猪獠牙;Quest;
Item_AncientScyther;1328;AncientScyther;上古镰杀者;Quest;
Item_FishingReel;802;FishingReel;渔线轮;Reel;
Item_PremiumReel;803;PremiumReel;高级渔线轮;Reel;
Item_LeatherBridle;776;LeatherBridle;皮缰绳;Reins;
Item_GoldBridle;777;GoldBridle;黄金缰绳;Reins;
Item_RedRibbon;783;RedRibbon;红丝带;Ribbon;
Item_BlueRibbon;784;BlueRibbon;蓝丝带;Ribbon;
Item_BlackRibbon;785;BlackRibbon;黑丝带;Ribbon;
Item_SpiritRing;10;SpiritRing;灵魂戒指;Ring;
Item_RecallRing;14;RecallRing;回城戒指;Ring;
Item_RedOrchidRing;17;RedOrchidRing;红兰戒指;Ring;
Item_RedFlowerRing;20;RedFlowerRing;红花戒指;Ring;
Item_SmashRing;23;SmashRing;碎魔戒指;Ring;
Item_HwanDevilRing;26;HwanDevilRing;幻魔戒指;Ring;
Item_PurityRing;29;PurityRing;净化戒指;Ring;
Item_FiveStringRing;32;FiveStringRing;五弦戒指;Ring;
Item_MundaneRing;34;MundaneRing;粗制戒指;Ring;
Item_NokChiRing;36;NokChiRing;鹿齿戒指;Ring;
Item_TaoProtectRing;38;TaoProtectRing;护道戒指;Ring;
Item_MirRing;75;MirRing;米尔戒指;Ring;
Item_MirRing1;76;MirRing1;米尔戒指1;Ring;
Item_MirRing2;77;MirRing2;米尔戒指2;Ring;
Item_MirRing3;78;MirRing3;米尔戒指3;Ring;
Item_MirRing4;79;MirRing4;米尔戒指4;Ring;
Item_MirRing5;80;MirRing5;米尔戒指5;Ring;
Item_BugRing;89;BugRing;虫蛀戒指;Ring;
Item_WhiteGoldRing;94;WhiteGoldRing;白金戒指;Ring;
Item_WhiteGoldRingH;99;WhiteGoldRing(H);白金戒指（加强）;Ring;
Item_RedJadeRing;104;RedJadeRing;赤玉戒指;Ring;
Item_RedJadeRingH;109;RedJadeRing(H);赤玉戒指（加强）;Ring;
Item_NephriteRing;114;NephriteRing;碧玉戒指;Ring;
Item_NephriteRingH;119;NephriteRing(H);碧玉戒指（加强）;Ring;
Item_MysteryCircle;122;MysteryCircle;神秘指环;Ring;
Item_TarragonRing;137;TarragonRing;泰拉冈戒指;Ring;
Item_RingOfAgony;188;RingOfAgony;苦痛戒指;Ring;
Item_RingOfAgony1;189;RingOfAgony1;苦痛戒指1;Ring;
Item_RingOfAgony2;190;RingOfAgony2;苦痛戒指2;Ring;
Item_RingOfAgony3;191;RingOfAgony3;苦痛戒指3;Ring;
Item_RingOfAgony4;192;RingOfAgony4;苦痛戒指4;Ring;
Item_RingOfAgony5;193;RingOfAgony5;苦痛戒指5;Ring;
Item_ParalysisRing;395;ParalysisRing;麻痹戒指;Ring;
Item_TeleportRing;396;TeleportRing;传送戒指;Ring;
Item_ClearRing;397;ClearRing;清明戒指;Ring;
Item_ProtectionRing;398;ProtectionRing;守护戒指;Ring;
Item_RevivalRing;399;RevivalRing;复活戒指;Ring;
Item_MuscleRing;400;MuscleRing;筋力戒指;Ring;
Item_FlameRing;401;FlameRing;火焰戒指;Ring;
Item_RecoveryRing;402;RecoveryRing;恢复戒指;Ring;
Item_HardenedRing;403;HardenedRing;强化戒指;Ring;
Item_CopperRing;404;CopperRing;铜戒指;Ring;
Item_HexagonalRing;405;HexagonalRing;六角戒指;Ring;
Item_GlassRing;406;GlassRing;玻璃戒指;Ring;
Item_HornRing;407;HornRing;兽角戒指;Ring;
Item_IronRing;408;IronRing;铁戒指;Ring;
Item_WhiteJadeRing;409;WhiteJadeRing;白玉戒指;Ring;
Item_BlueRing;410;BlueRing;蓝宝石戒指;Ring;
Item_GaleRing;411;GaleRing;疾风戒指;Ring;
Item_SkeletonRing;412;SkeletonRing;骷髅戒指;Ring;
Item_BlackRing;413;BlackRing;黑色戒指;Ring;
Item_SerpentEyeRing;414;SerpentEyeRing;蛇眼戒指;Ring;
Item_PearlRing;415;PearlRing;珍珠戒指;Ring;
Item_GoldRing;416;GoldRing;黄金戒指;Ring;
Item_CharmRing;417;CharmRing;魅力戒指;Ring;
Item_MoralRing;418;MoralRing;美德戒指;Ring;
Item_ExpelRing;419;ExpelRing;驱魔戒指;Ring;
Item_CoralRing;420;CoralRing;珊瑚戒指;Ring;
Item_RubyRing;421;RubyRing;红宝石戒指;Ring;
Item_PlatinumRing;422;PlatinumRing;铂金戒指;Ring;
Item_DragonRing;423;DragonRing;龙纹戒指;Ring;
Item_EvilSlayerRing;424;EvilSlayerRing;屠魔戒指;Ring;
Item_JadeSnowRing;425;JadeSnowRing;玉雪戒指;Ring;
Item_TwinGoldRing;426;TwinGoldRing;双金戒指;Ring;
Item_PowerRing;427;PowerRing;力量之戒;Ring;
Item_VioletRing;428;VioletRing;紫罗戒指;Ring;
Item_TitanRing;429;TitanRing;泰坦戒指;Ring;
Item_BoundlessRing;430;BoundlessRing;无尽戒指;Ring;
Item_ThunderRing;431;ThunderRing;雷霆戒指;Ring;
Item_TaeGukRing;432;TaeGukRing;太极戒指;Ring;
Item_OmaSpiritRing;433;OmaSpiritRing;沃玛灵戒;Ring;
Item_NobleRing;434;NobleRing;高贵戒指;Ring;
Item_SoulRing;435;SoulRing;灵魂之戒;Ring;
Item_PledgeRing;436;PledgeRing;誓约之戒;Ring;
Item_CrimsonRubyRing;437;CrimsonRubyRing;深红红宝戒指;Ring;
Item_FiveElementRing;438;FiveElementRing;五行戒指;Ring;
Item_GoldDragonRing;439;GoldDragonRing;金龙戒指;Ring;
Item_DemonRubyRing;440;DemonRubyRing;魔红宝石戒指;Ring;
Item_EvilExpelRing;441;EvilExpelRing;邪祟驱散戒指;Ring;
Item_PurpleFoxRing;442;PurpleFoxRing;紫狐戒指;Ring;
Item_RedFoxRing;443;RedFoxRing;赤狐戒指;Ring;
Item_BlueFoxRing;444;BlueFoxRing;蓝狐戒指;Ring;
Item_GreatPurpleFoxRing;445;GreatPurpleFoxRing;大紫狐戒指;Ring;
Item_GreatRedFoxRing;446;GreatRedFoxRing;大赤狐戒指;Ring;
Item_GreatBlueFoxRing;447;GreatBlueFoxRing;大蓝狐戒指;Ring;
Item_SurvivalRing;448;SurvivalRing;生存戒指;Ring;
Item_SealRing;449;SealRing;封印戒指;Ring;
Item_TajiRing;450;TajiRing;太极戒指;Ring;
Item_CraftRing1;451;CraftRing1;工艺戒指1;Ring;
Item_CraftRing2;452;CraftRing2;工艺戒指2;Ring;
Item_CraftRing3;453;CraftRing3;工艺戒指3;Ring;
Item_CraftRing4;454;CraftRing4;工艺戒指4;Ring;
Item_CraftRing5;455;CraftRing5;工艺戒指5;Ring;
Item_CraftRing6;456;CraftRing6;工艺戒指6;Ring;
Item_CraftRing7;457;CraftRing7;工艺戒指7;Ring;
Item_CraftRing8;458;CraftRing8;工艺戒指8;Ring;
Item_CraftRing9;459;CraftRing9;工艺戒指9;Ring;
Item_CraftRing10;460;CraftRing10;工艺戒指10;Ring;
Item_RedDemonRing;461;RedDemonRing;赤魔戒指;Ring;
Item_CloudRing;462;CloudRing;云纹戒指;Ring;
Item_PoisonRing;463;PoisonRing;剧毒戒指;Ring;
Item_EvilDragonRing;464;EvilDragonRing;邪龙戒指;Ring;
Item_EvilDragonRing1;465;EvilDragonRing1;邪龙戒指1;Ring;
Item_EvilDragonRing2;466;EvilDragonRing2;邪龙戒指2;Ring;
Item_EvilDragonRing3;467;EvilDragonRing3;邪龙戒指3;Ring;
Item_EvilDragonRing4;468;EvilDragonRing4;邪龙戒指4;Ring;
Item_EvilDragonRing5;469;EvilDragonRing5;邪龙戒指5;Ring;
Item_RDragonRing;470;RDragonRing;赤龙戒指;Ring;
Item_RDragonRing1;471;RDragonRing1;赤龙戒指1;Ring;
Item_RDragonRing2;472;RDragonRing2;赤龙戒指2;Ring;
Item_RDragonRing3;473;RDragonRing3;赤龙戒指3;Ring;
Item_RDragonRing4;474;RDragonRing4;赤龙戒指4;Ring;
Item_RDragonRing5;475;RDragonRing5;赤龙戒指5;Ring;
Item_OldCopperRing;1175;OldCopperRing;旧铜戒指;Ring;
Item_BlackCrystalRing;1213;BlackCrystalRing;黑晶戒指;Ring;
Item_EyeofGoldenSnake;1214;EyeofGoldenSnake;金蛇之眼戒指;Ring;
Item_BlackPearlRing;1215;BlackPearlRing;黑珍珠戒指;Ring;
Item_WizardRing;1232;WizardRing;巫师戒指;Ring;
Item_RingOfMoral;1233;RingOfMoral;美德之戒;Ring;
Item_ExorcistRing;1239;ExorcistRing;驱魔者戒指;Ring;
Item_GonryunDoubleFlower寶;1541;GonryunDoubleFlower(寶);昆仑双花戒指·宝;Ring;
Item_GonryunDoubleFlower寶1;1542;GonryunDoubleFlower(寶)1;昆仑双花戒指·宝1;Ring;
Item_GonryunDoubleFlower寶2;1543;GonryunDoubleFlower(寶)2;昆仑双花戒指·宝2;Ring;
Item_GonryunDoubleFlower寶物3;1544;GonryunDoubleFlower(寶物)3;昆仑双花戒指·宝物3;Ring;
Item_GonryunDoubleFlower寶4;1545;GonryunDoubleFlower(寶)4;昆仑双花戒指·宝4;Ring;
Item_GonryunDoubleFlower寶5;1546;GonryunDoubleFlower(寶)5;昆仑双花戒指·宝5;Ring;
Item_GonryunYeongokhwan聖;1547;GonryunYeongokhwan(聖);昆仑灵玉丸戒指·圣;Ring;
Item_GonryunYeongokhwan聖1;1548;GonryunYeongokhwan(聖)1;昆仑灵玉丸戒指·圣1;Ring;
Item_GonryunYeongokhwan聖2;1549;GonryunYeongokhwan(聖)2;昆仑灵玉丸戒指·圣2;Ring;
Item_GonryunYeongokhwan聖3;1550;GonryunYeongokhwan(聖)3;昆仑灵玉丸戒指·圣3;Ring;
Item_GonryunYeongokhwan聖4;1551;GonryunYeongokhwan(聖)4;昆仑灵玉丸戒指·圣4;Ring;
Item_GonryunYeongokhwan聖5;1552;GonryunYeongokhwan(聖)5;昆仑灵玉丸戒指·圣5;Ring;
Item_GonryunYeongokhwan神;1553;GonryunYeongokhwan(神);昆仑灵玉丸戒指·神;Ring;
Item_GonryunYeongokhwan神1;1554;GonryunYeongokhwan(神)1;昆仑灵玉丸戒指·神1;Ring;
Item_GonryunYeongokhwan神2;1555;GonryunYeongokhwan(神)2;昆仑灵玉丸戒指·神2;Ring;
Item_GonryunYeongokhwan神3;1556;GonryunYeongokhwan(神)3;昆仑灵玉丸戒指·神3;Ring;
Item_GonryunYeongokhwan神4;1557;GonryunYeongokhwan(神)4;昆仑灵玉丸戒指·神4;Ring;
Item_GonryunYeongokhwan神5;1558;GonryunYeongokhwan(神)5;昆仑灵玉丸戒指·神5;Ring;
Item_DoubleFlower;1559;DoubleFlower;双花戒指;Ring;
Item_DoubleFlower1;1560;DoubleFlower1;双花戒指1;Ring;
Item_DoubleFlower2;1561;DoubleFlower2;双花戒指2;Ring;
Item_DoubleFlower3;1562;DoubleFlower3;双花戒指3;Ring;
Item_DoubleFlower4;1563;DoubleFlower4;双花戒指4;Ring;
Item_DoubleFlower5;1564;DoubleFlower5;双花戒指5;Ring;
Item_TheFairyRing;1599;TheFairyRing;精灵戒指;Ring;
Item_慶TheFairyRing;1612;(慶)TheFairyRing;（庆）精灵戒指;Ring;
Item_HwayoungOkhwan;1613;HwayoungOkhwan;花映玉环戒指;Ring;
Item_HwayoungOkhwan1;1614;HwayoungOkhwan1;花映玉环戒指1;Ring;
Item_HwayoungOkhwan2;1615;HwayoungOkhwan2;花映玉环戒指2;Ring;
Item_HwayoungOkhwan3;1616;HwayoungOkhwan3;花映玉环戒指3;Ring;
Item_HwayoungOkhwan4;1617;HwayoungOkhwan4;花映玉环戒指4;Ring;
Item_HwayoungOkhwan5;1618;HwayoungOkhwan5;花映玉环戒指5;Ring;
Item_Nokyoungokhwan;1619;Nokyoungokhwan;鹿茸玉环戒指;Ring;
Item_Nokyoungokhwan1;1620;Nokyoungokhwan1;鹿茸玉环戒指1;Ring;
Item_Nokyoungokhwan2;1621;Nokyoungokhwan2;鹿茸玉环戒指2;Ring;
Item_Nokyoungokhwan3;1622;Nokyoungokhwan3;鹿茸玉环戒指3;Ring;
Item_Nokyoungokhwan4;1623;Nokyoungokhwan4;鹿茸玉环戒指4;Ring;
Item_Nokyoungokhwan5;1624;Nokyoungokhwan5;鹿茸玉环戒指5;Ring;
Item_PoisonDemonRing;1625;PoisonDemonRing;毒魔戒指;Ring;
Item_PoisonDemonRing1;1626;PoisonDemonRing1;毒魔戒指1;Ring;
Item_PoisonDemonRing2;1627;PoisonDemonRing2;毒魔戒指2;Ring;
Item_PoisonDemonRing3;1628;PoisonDemonRing3;毒魔戒指3;Ring;
Item_PoisonDemonRing4;1629;PoisonDemonRing4;毒魔戒指4;Ring;
Item_PoisonDemonRing5;1630;PoisonDemonRing5;毒魔戒指5;Ring;
Item_HeroRing;1631;HeroRing;英雄戒指;Ring;
Item_SkyHeroRing;1632;SkyHeroRing;苍穹英雄戒指;Ring;
Item_Saddle;782;Saddle;马鞍;Saddle;
Item_AmuletBundle;713;Amulet(Bundle);护身符礼包;Script;
Item_PKPointReduction;1287;PKPointReduction;PK值清除卷;Script;
Item_MysteriousScroll1;1288;MysteriousScroll1;神秘卷轴1;Script;
Item_MysteriousScroll2;1289;MysteriousScroll2;神秘卷轴2;Script;
Item_SexChange;1293;SexChange;性别转换卷;Script;
Item_ExtraDrop20%;1309;ExtraDrop20%;掉率提升20%卷;Script;
Item_BlueOctagonalBox;1320;BlueOctagonalBox;蓝色八角宝箱;Script;
Item_RedOctagonalBox;1321;RedOctagonalBox;红色八角宝箱;Script;
Item_GreenOctagonalBox;1322;GreenOctagonalBox;绿色八角宝箱;Script;
Item_Medicine;1336;Medicine;药剂;Script;
Item_BoxofHolyWater1;1337;BoxofHolyWater1;圣水礼盒;Script;
Item_FishingPackage;1346;FishingPackage;钓鱼礼包;Script;
Item_RepairOil;706;RepairOil;修复油;Scroll;
Item_WarGodOil;707;WarGodOil;战神油;Scroll;
Item_[H]WarGodOil;708;[H]WarGodOil;战神油（H）;Scroll;
Item_BenedictionOil;709;BenedictionOil;祝福油;Scroll;
Item_GTTeleport;716;GTTeleport;领地传送卷;Scroll;
Item_RandomTeleport;717;RandomTeleport;随机传送卷;Scroll;
Item_DungeonEscape;718;DungeonEscape;地宫脱离卷;Scroll;
Item_TownTeleport;719;TownTeleport;城镇传送卷;Scroll;
Item_TeleportHome;720;TeleportHome;回城卷;Scroll;
Item_CreditToken1;1260;CreditToken1;积分凭证1;Scroll;
Item_CreditToken2;1261;CreditToken2;积分凭证2;Scroll;
Item_CreditToken3;1262;CreditToken3;积分凭证3;Scroll;
Item_CreditToken4;1263;CreditToken4;积分凭证4;Scroll;
Item_CreditToken5;1264;CreditToken5;积分凭证5;Scroll;
Item_CreditToken6;1265;CreditToken6;积分凭证6;Scroll;
Item_CreditToken7;1266;CreditToken7;积分凭证7;Scroll;
Item_CreditToken8;1267;CreditToken8;积分凭证8;Scroll;
Item_ResurrectionScroll;1286;ResurrectionScroll;复活卷轴;Scroll;
Item_AncientBanga[Green];1291;AncientBanga[Green];上古帮甲[绿];Scroll;
Item_AncientBanga[Purple];1292;AncientBanga[Purple];上古帮甲[紫];Scroll;
Item_GtInvite;1368;GtInvite;领地邀请函;Scroll;
Item_SealedHero;1349;SealedHero;封印英雄;SealedHero;
Item_HealthStoneS;627;HealthStone(S);生命石（小）;Stone;
Item_HealthStoneM;628;HealthStone(M);生命石（中）;Stone;
Item_HealthStoneL;629;HealthStone(L);生命石（大）;Stone;
Item_HealthStoneXL;630;HealthStone(XL);生命石（特大）;Stone;
Item_HealthStone;631;HealthStone;生命石;Stone;
Item_MagicStoneS;632;MagicStone(S);魔法石（小）;Stone;
Item_MagicStoneM;633;MagicStone(M);魔法石（中）;Stone;
Item_MagicStoneL;634;MagicStone(L);魔法石（大）;Stone;
Item_MagicStoneXL;635;MagicStone(XL);魔法石（特大）;Stone;
Item_MagicStone;636;MagicStone;魔法石;Stone;
Item_PowerStoneS;637;PowerStone(S);力量石（小）;Stone;
Item_PowerStoneM;638;PowerStone(M);力量石（中）;Stone;
Item_PowerStoneL;639;PowerStone(L);力量石（大）;Stone;
Item_PowerStoneXL;640;PowerStone(XL);力量石（特大）;Stone;
Item_PowerStone;641;PowerStone;力量石;Stone;
Item_DCStoneS;642;DCStone(S);物攻石（小）;Stone;
Item_DCStoneM;643;DCStone(M);物攻石（中）;Stone;
Item_DCStoneL;644;DCStone(L);物攻石（大）;Stone;
Item_DCStoneXL;645;DCStone(XL);物攻石（特大）;Stone;
Item_DCStone;646;DCStone;物攻石;Stone;
Item_MCStoneS;647;MCStone(S);魔攻石（小）;Stone;
Item_MCStoneM;648;MCStone(M);魔攻石（中）;Stone;
Item_MCStoneL;649;MCStone(L);魔攻石（大）;Stone;
Item_MCStoneXL;650;MCStone(XL);魔攻石（特大）;Stone;
Item_MCStone;651;MCStone;魔攻石;Stone;
Item_SCStoneS;652;SCStone(S);道攻石（小）;Stone;
Item_SCStoneM;653;SCStone(M);道攻石（中）;Stone;
Item_SCStoneL;654;SCStone(L);道攻石（大）;Stone;
Item_SCStoneXL;655;SCStone(XL);道攻石（特大）;Stone;
Item_SCStone;656;SCStone;道攻石;Stone;
Item_FrozenStone;657;FrozenStone;冰封石;Stone;
Item_HyeoncheonSuhoSteel寶;1400;HyeoncheonSuhoSteel(寶);玄天守护钢·宝;Stone;
Item_HyeoncheonSuhoSteel聖;1401;HyeoncheonSuhoSteel(聖);玄天守护钢·圣;Stone;
Item_HyeoncheonSuhoSteel神;1402;HyeoncheonSuhoSteel(神);玄天守护钢·神;Stone;
Item_Candle;722;Candle;蜡烛;Torch;
Item_Torch;723;Torch;火把;Torch;
Item_EnternalFlame;724;EnternalFlame;永恒之焰;Torch;
Item_PeddlerTorch;725;PeddlerTorch;行商火把;Torch;
Item_DragonTorch;726;DragonTorch;龙焰火把;Torch;
Item_HardTorchS;727;HardTorch(S);坚固火把（小）;Torch;
Item_HardTorchM;728;HardTorch(M);坚固火把（中）;Torch;
Item_HardTorchL;729;HardTorch(L);坚固火把（大）;Torch;
Item_KnowledgeTorchS;730;KnowledgeTorch(S);知识火把（小）;Torch;
Item_KnowledgeTorchM;731;KnowledgeTorch(M);知识火把（中）;Torch;
Item_KnowledgeTorchL;732;KnowledgeTorch(L);知识火把（大）;Torch;
Item_Lantern;733;Lantern;灯笼;Torch;
Item_DCTorch[3h];1295;DCTorch[3h];物攻火把[3小时];Torch;
Item_MCTorch[3h];1296;MCTorch[3h];魔攻火把[3小时];Torch;
Item_SCTorch[3h];1297;SCTorch[3h];道攻火把[3小时];Torch;
Item_DCTorch[2h];1298;DCTorch[2h];物攻火把[2小时];Torch;
Item_MCTorch[2h];1299;MCTorch[2h];魔攻火把[2小时];Torch;
Item_SCTorch[2h];1300;SCTorch[2h];道攻火把[2小时];Torch;
Item_DCTorch3;1361;DCTorch3;物攻火把3;Torch;
Item_MCTorch3;1362;MCTorch3;魔攻火把3;Torch;
Item_SCTorch3;1363;SCTorch3;道攻火把3;Torch;
Item_新Carnation;1444;(新)Carnation;（新）康乃馨;Torch;
Item_新BlessCarnation;1445;(新)BlessCarnation;（新）祝福康乃馨;Torch;
Item_BlessCarnation+1;1446;BlessCarnation(+1);祝福康乃馨(+1);Torch;
Item_BlessCarnation+2;1447;BlessCarnation(+2);祝福康乃馨(+2);Torch;
Item_BlessCarnation+3;1448;BlessCarnation(+3);祝福康乃馨(+3);Torch;
Item_BlessCarnation+4;1449;BlessCarnation(+4);祝福康乃馨(+4);Torch;
Item_BlessCarnation+5;1450;BlessCarnation(+5);祝福康乃馨(+5);Torch;
Item_DollyMask;1083;DollyMask;玩偶面具;Transform;
Item_Pirate;1084;Pirate;海盗装扮;Transform;
Item_NinjaM;1085;Ninja(M);忍者装扮（男）;Transform;
Item_NinjaF;1086;Ninja(F);忍者装扮（女）;Transform;
Item_Santa;1087;Santa;圣诞老人装扮;Transform;
Item_Rudolph;1088;Rudolph;鲁道夫装扮;Transform;
Item_SpiderWarrior;1089;SpiderWarrior;蜘蛛战士装扮;Transform;
Item_ManectricClub;1090;ManectricClub;雷兽战棍装扮;Transform;
Item_ManectricHammer;1091;ManectricHammer;雷兽战锤装扮;Transform;
Item_FlamingMutant;1092;FlamingMutant;炎魔变身;Transform;
Item_FormalM;1093;Formal(M);礼服装扮（男）;Transform;
Item_FormalF;1094;Formal(F);礼服装扮（女）;Transform;
Item_Formal1M;1095;Formal1(M);礼服一式（男）;Transform;
Item_Formal1F;1096;Formal1(F);礼服一式（女）;Transform;
Item_Footballer;1097;Footballer;足球服装扮;Transform;
Item_DevilGirl;1098;DevilGirl;恶魔少女装扮;Transform;
Item_Formal2F;1099;Formal2(F);礼服二式（女）;Transform;
Item_Formal2M;1100;Formal2(M);礼服二式（男）;Transform;
Item_HellWarrior;1101;HellWarrior;地狱战士装扮;Transform;
Item_HeavenWarrior;1102;HeavenWarrior;天界战士装扮;Transform;
Item_Footballer1;1103;Footballer1;足球服装扮1;Transform;
Item_Footballer2;1104;Footballer2;足球服装扮2;Transform;
Item_Footballer3;1105;Footballer3;足球服装扮3;Transform;
Item_Footballer4;1106;Footballer4;足球服装扮4;Transform;
Item_Footballer5;1107;Footballer5;足球服装扮5;Transform;
Item_DevilGirl1;1108;DevilGirl1;恶魔少女装扮1;Transform;
Item_Ram;1109;Ram;公羊装扮;Transform;
Item_Formal2M;1110;Formal2(M);礼服二式（男）;Transform;
Item_CostumeGirl;1350;CostumeGirl;时装少女装扮;Transform;
Item_BlackTigerF;1351;BlackTiger(F);黑虎套装（女）;Transform;
Item_BlackTigerM;1352;BlackTiger(M);黑虎套装（男）;Transform;
Item_BossyF;1353;Bossy(F);女强人套装;Transform;
Item_BossyM;1354;Bossy(M);总裁套装;Transform;
Item_GymnasticsQueen;1355;GymnasticsQueen;体操女王装扮;Transform;
Item_OldFisherman;1356;OldFisherman;老渔夫装扮;Transform;
Item_Pig;1357;Pig;小猪装扮;Transform;
Item_SkiKid;1358;SkiKid;滑雪少年装扮;Transform;
Item_Sportsman;1359;Sportsman;运动健将装扮;Transform;
Item_Yizhili;1360;Yizhili;伊之莉装扮;Transform;
Item_RabbitF;1442;Rabbit(F);兔女郎装扮;Transform;
Item_RabbitM;1443;Rabbit(M);兔少爷装扮;Transform;
Item_SpiritBlade;1;SpiritBlade;灵魂之刃;Weapon;
Item_SpiritBlade1;2;SpiritBlade1;灵魂之刃1;Weapon;
Item_SpiritBlade2;3;SpiritBlade2;灵魂之刃2;Weapon;
Item_SpiritBlade3;4;SpiritBlade3;灵魂之刃3;Weapon;
Item_SpiritBlade4;5;SpiritBlade4;灵魂之刃4;Weapon;
Item_SpiritBlade5;6;SpiritBlade5;灵魂之刃5;Weapon;
Item_MirSword;39;MirSword;米尔之剑;Weapon;
Item_MirSword1;40;MirSword1;米尔之剑1;Weapon;
Item_MirSword2;41;MirSword2;米尔之剑2;Weapon;
Item_MirSword3;42;MirSword3;米尔之剑3;Weapon;
Item_MirSword4;43;MirSword4;米尔之剑4;Weapon;
Item_MirSword5;44;MirSword5;米尔之剑5;Weapon;
Item_BoneDecapitator;83;BoneDecapitator;白骨斩首刀;Weapon;
Item_WoodenSword;221;WoodenSword;木剑;Weapon;
Item_Dagger;222;Dagger;匕首;Weapon;
Item_EbonySword;223;EbonySword;乌木剑;Weapon;
Item_BronzeSword;224;BronzeSword;青铜剑;Weapon;
Item_ShortSword;225;ShortSword;短剑;Weapon;
Item_IronSword;226;IronSword;铁剑;Weapon;
Item_BronzeAxe;227;BronzeAxe;青铜斧;Weapon;
Item_SteelAxe;228;SteelAxe;钢斧;Weapon;
Item_SteelSword;229;SteelSword;钢剑;Weapon;
Item_PrinceDagger;230;PrinceDagger;王子匕首;Weapon;
Item_FireBloodSword;231;FireBloodSword;火血剑;Weapon;
Item_HellYamaBlade;232;HellYamaBlade;地狱阎罗刀;Weapon;
Item_HellYamaBlade1;233;HellYamaBlade1;地狱阎罗刀1;Weapon;
Item_HellYamaBlade2;234;HellYamaBlade2;地狱阎罗刀2;Weapon;
Item_HellYamaBlade3;235;HellYamaBlade3;地狱阎罗刀3;Weapon;
Item_HellYamaBlade4;236;HellYamaBlade4;地狱阎罗刀4;Weapon;
Item_HellYamaBlade5;237;HellYamaBlade5;地狱阎罗刀5;Weapon;
Item_HookedSword;238;HookedSword;钩刃剑;Weapon;
Item_MartialSword;239;MartialSword;武士剑;Weapon;
Item_PowerAxe;240;PowerAxe;力量战斧;Weapon;
Item_PurifierSword;241;PurifierSword;净化之剑;Weapon;
Item_GreatAxe;242;GreatAxe;巨斧;Weapon;
Item_ZumaJudgementMace;243;ZumaJudgementMace;祖玛审判锤;Weapon;
Item_JudgementMace;244;JudgementMace;审判锤;Weapon;
Item_DragonSword;245;DragonSword;龙纹剑;Weapon;
Item_BlackDragonSlayer;246;BlackDragonSlayer;黑龙屠龙斩;Weapon;
Item_WarSpiritBlade;247;WarSpiritBlade;战魂之刃;Weapon;
Item_DragonSlayer;248;DragonSlayer;屠龙刀;Weapon;
Item_SwordOfWarGod;249;SwordOfWarGod;战神之剑;Weapon;
Item_BurstSword;250;BurstSword;爆裂之剑;Weapon;
Item_FrozenSabre;251;FrozenSabre;寒冰军刀;Weapon;
